guest_satisfication,host_reviews,monthly_price_factor,picture_count,price,response_rate,reviews_count,weekly_price_factor,listing_key
0,6,1.0,21,337,97,0,1.0,34917582
0,22,1.0,5,335,0,0,1.0,29160361
0,4,1.0,23,335,100,0,1.0,26537570
0,4,0.8,15,335,100,0,0.9,24079820
0,3,1.0,35,331,100,0,1.0,32663387
0,1,0.6000000000000001,25,335,100,0,1.0,2351767
85,633,1.0,34,335,100,65,1.0,5415584
98,123,1.0,33,341,100,37,1.0,17986881
0,0,1.0,11,335,100,0,1.0,36028554
89,145,1.0,57,335,100,34,1.0,14977803
0,0,1.0,1,343,0,0,1.0,22354376
0,1,1.0,8,343,100,1,1.0,33517841
0,0,1.0,17,343,0,0,0.95,34123163
0,0,1.0,11,348,0,0,1.0,23632169
0,25,1.0,33,343,100,0,1.0,35876369
100,256,0.9,34,348,100,2,0.95,33957345
0,3,1.0,9,348,0,0,1.0,25483959
0,3,1.0,26,348,100,0,1.0,32663246
98,38,0.75,23,343,100,36,0.85,15267128
0,2,1.0,9,343,0,2,1.0,28710615
0,3,1.0,46,348,100,0,1.0,32663356
94,37,0.8,39,343,100,11,0.85,31294861
0,24,0.9,12,343,0,0,1.0,22915473
100,131,1.0,19,348,40,2,1.0,16465504
100,2,0.6000000000000001,36,343,100,2,0.85,32129536
100,20,1.0,25,348,90,2,1.0,10383022
0,0,1.0,2,343,0,0,1.0,23451957
100,131,1.0,33,348,40,1,1.0,16454511
100,15,0.85,16,343,100,1,0.85,7249925
100,1,0.55,25,343,0,1,0.67,13075586
95,73,0.9,29,347,100,72,0.97,12360896
100,3,1.0,51,348,100,1,1.0,32663349
100,12,1.0,21,350,100,1,1.0,21093873
0,6,1.0,14,350,0,0,1.0,30695161
100,111,0.75,22,350,92,2,0.85,12606244
100,10,0.6000000000000001,27,368,0,4,0.85,19364066
0,3,1.0,24,362,100,0,1.0,20227945
0,149,1.0,24,362,97,0,1.0,28683335
0,117,0.85,20,362,100,0,1.0,32196573
80,179,1.0,25,368,100,3,1.0,29386051
65,14,0.75,21,362,100,5,0.9,11918156
80,146,0.9,16,362,100,3,1.0,14927420
80,59,0.9,45,368,83,2,0.95,18810716
0,0,1.0,19,368,0,0,1.0,24496793
100,65,1.0,30,368,98,14,1.0,22187448
97,62,0.8,10,362,100,12,0.9,10860179
100,138,1.0,27,362,0,1,1.0,29103171
100,4,0.7000000000000001,26,362,100,4,0.9,33749245
80,372,0.75,19,363,100,1,0.9,14137109
100,50,0.85,49,368,100,2,0.9,20051110
0,62,0.8,10,362,100,0,0.9,16366611
0,2,1.0,17,362,0,0,1.0,19499982
0,70,0.30000000000000004,23,362,0,0,0.71,2641901
0,4,1.0,12,366,100,0,1.0,9030248
0,4,1.0,16,366,100,0,1.0,9030252
0,0,1.0,10,362,100,0,1.0,34503564
96,24,1.0,45,368,83,20,1.0,8941688
0,3,1.0,20,362,100,0,1.0,33548371
100,50,0.85,23,362,100,1,0.9,20166528
0,8,0.85,36,368,0,0,0.95,22901404
0,33,1.0,11,368,100,0,1.0,20227967
98,123,1.0,28,367,100,79,1.0,8169335
0,62,0.85,13,362,100,0,0.92,12561805
0,24,1.0,15,371,100,0,1.0,32114266
0,13,0.9,12,371,100,0,0.95,34902452
93,252,1.0,28,370,100,3,1.0,9939917
93,3,1.0,30,371,75,3,1.0,26415844
0,423,0.7000000000000001,53,388,50,0,0.95,32582520
0,0,0.7000000000000001,14,406,100,0,0.8,34153235
98,345,1.0,52,408,100,13,1.0,9705508
0,0,1.0,15,408,96,0,1.0,35426600
0,0,1.0,9,408,0,0,1.0,31674146
0,0,1.0,5,408,0,0,1.0,22028776
0,0,1.0,4,408,0,0,0.9,35353106
0,7,1.0,16,406,100,0,1.0,27931165
100,17,0.9,11,408,25,1,0.95,14929315
0,2,1.0,23,408,71,0,0.9,16705244
0,17,0.9,19,400,25,0,0.95,14963294
0,0,1.0,26,408,50,0,1.0,29873336
0,29,1.0,34,401,97,0,1.0,30290111
91,17,1.0,50,401,0,7,1.0,11228426
0,3,1.0,13,406,70,0,1.0,31989595
95,308,1.0,25,427,100,22,0.95,23747065
0,1,1.0,3,434,0,1,1.0,22864228
93,396,1.0,33,435,100,3,1.0,13574507
0,65,1.0,97,434,100,0,1.0,23309225
0,0,1.0,41,433,100,0,1.0,32819937
0,50,0.85,27,439,100,0,0.9,33834281
0,0,1.0,56,431,100,0,1.0,26170694
0,15,1.0,20,433,100,0,1.0,6629339
100,10,1.0,37,434,100,4,1.0,27394928
100,6,1.0,32,441,20,2,1.0,29014368
100,200,1.0,42,441,100,3,1.0,292308
75,236,0.8,72,431,100,4,0.9,16859766
0,2,1.0,6,434,0,1,1.0,22049896
0,5,1.0,21,431,100,0,1.0,21447808
0,39,1.0,55,434,100,0,1.0,33934744
0,61,1.0,14,434,100,0,1.0,16767506
0,15,1.0,33,434,100,0,1.0,13117368
0,23,1.0,9,434,50,0,1.0,715476
0,12,1.0,23,434,100,0,1.0,30060446
100,470,1.0,28,438,100,1,1.0,8143820
0,0,0.9,13,434,0,0,1.0,25840613
0,0,1.0,9,434,0,0,1.0,30557192
0,0,1.0,17,438,0,0,1.0,30345005
0,65,1.0,40,434,100,0,1.0,23840110
0,1,1.0,7,441,0,0,1.0,22380650
0,0,1.0,47,431,100,0,1.0,26170873
0,65,1.0,59,434,100,0,1.0,23649629
0,0,1.0,41,431,100,0,1.0,26170951
0,0,1.0,15,431,0,0,1.0,23959269
0,0,1.0,62,431,100,0,1.0,26170621
0,0,1.0,34,431,100,0,1.0,26170693
0,15,1.0,34,434,100,0,1.0,13117220
0,0,1.0,33,431,100,0,1.0,26170846
0,0,1.0,67,431,100,0,1.0,26170627
0,0,1.0,36,431,100,0,1.0,26170798
93,6,0.95,51,434,0,6,0.95,18519192
0,2,1.0,17,434,100,0,1.0,29241090
100,28,1.0,17,431,0,1,1.0,4680424
0,0,1.0,31,431,100,0,1.0,26170698
0,9,0.8,37,434,75,0,0.95,25839901
0,0,1.0,48,431,100,0,1.0,26170699
0,0,1.0,36,431,100,0,1.0,26170793
0,0,1.0,36,431,100,0,1.0,26170776
0,0,1.0,13,441,0,0,0.9,12865368
0,3,1.0,35,434,25,0,1.0,18226180
0,0,1.0,19,438,50,0,1.0,35636080
0,15,1.0,25,434,100,0,1.0,13117469
0,15,0.85,30,441,100,0,0.9,33770688
80,65,1.0,58,434,100,1,1.0,23839499
0,0,1.0,46,431,100,0,1.0,26170843
0,15,0.85,50,441,100,0,0.9,32808549
0,65,1.0,67,434,100,0,1.0,25190984
90,65,1.0,38,434,100,2,1.0,23743714
100,67,0.9,75,433,100,15,0.95,21662024
0,65,1.0,50,434,100,0,1.0,25076832
0,0,1.0,31,431,100,0,1.0,31991963
0,42,1.0,61,433,100,0,0.79,17974987
0,0,1.0,23,447,100,0,1.0,31389096
0,7,1.0,14,450,100,0,1.0,28896123
0,7,1.0,10,446,100,0,1.0,34060764
100,312,1.0,23,446,100,1,1.0,29909993
100,111,0.79,15,447,92,1,0.85,12700944
0,0,0.9,14,446,100,0,0.9,33522251
100,131,1.0,10,447,40,4,1.0,16467022
80,84,1.0,51,447,100,4,1.0,12470482
0,0,1.0,11,447,100,0,1.0,36064317
100,26,0.7000000000000001,44,447,100,22,0.9,22437608
100,470,1.0,30,446,100,2,1.0,19159470
94,28,1.0,32,447,100,22,1.0,17507840
0,6,1.0,11,446,80,0,0.85,22673094
0,1,0.75,21,446,0,1,0.85,16489684
100,7,1.0,14,450,100,1,1.0,10242426
0,0,1.0,24,446,0,0,1.0,16429344
0,0,1.0,11,447,100,0,1.0,36065013
80,4,0.75,36,446,100,4,0.9,23249523
0,0,1.0,13,447,0,0,1.0,26166460
0,3,0.4,52,447,0,0,0.65,29686257
100,4,0.65,59,446,100,4,1.0,21754756
0,269,1.0,43,490,74,0,1.0,31438897
0,0,1.0,8,487,100,0,1.0,34175101
0,0,1.0,9,484,0,0,0.9,16442384
0,269,1.0,26,490,74,0,1.0,34747877
0,29,1.0,105,485,100,0,1.0,29763945
97,18,0.92,46,485,100,7,0.96,23845605
0,157,1.0,4,487,100,0,1.0,32657646
94,195,0.75,40,487,100,41,1.0,7770615
96,296,0.9,57,487,100,51,0.95,5560792
0,2,1.0,19,565,0,0,1.0,30812459
0,31,1.0,9,568,95,0,1.0,22190816
0,60,1.0,21,561,100,0,1.0,23186712
100,3,1.0,21,565,100,1,0.9996360000000001,2722086
0,1,1.0,40,564,0,0,1.0,22978233
0,9,1.0,23,565,100,0,1.0,21503923
0,0,1.0,7,565,100,0,1.0,34144652
90,97,1.0,8,565,100,2,1.0,24804027
0,0,1.0,18,565,0,0,1.0,29980215
87,883,0.9,60,569,99,3,0.95,24674638
0,0,1.0,8,565,0,0,0.9,35968565
0,13,1.0,17,567,0,0,0.9,30097435
0,0,1.0,20,565,0,0,1.0,34140917
0,4,1.0,10,564,100,0,0.95,32465571
0,2,0.6000000000000001,22,564,100,0,0.78,31564962
0,30,1.0,22,609,100,0,1.0,6324524
0,0,0.8,25,605,0,0,0.95,21781969
60,233,0.5,42,610,100,2,0.9,16191733
0,0,1.0,15,605,0,0,0.99,5190939
0,0,1.0,14,604,0,0,1.0,20474893
0,0,1.0,24,605,0,0,1.0,32015996
0,0,1.0,39,610,100,0,1.0,29734781
0,0,0.8,25,605,0,0,0.95,21783635
0,47,1.0,6,605,100,0,0.9,16263470
77,423,0.55,32,608,50,1,0.95,734334
0,0,1.0,41,610,100,0,1.0,29734697
0,0,1.0,10,605,0,0,1.0,30999291
96,200,1.0,26,619,100,6,1.0,17888611
0,0,1.0,13,611,0,0,0.85,20706546
0,23,1.0,17,618,75,0,1.0,6471902
0,3,0.8200000000000001,18,618,100,0,1.0,19556284
0,3,0.37,17,617,67,1,0.63,25459688
0,0,1.0,12,618,0,0,1.0,33560437
0,200,1.0,23,619,100,0,1.0,19273525
0,0,1.0,8,617,0,0,1.0,23202707
0,147,1.0,25,618,100,0,1.0,34781993
100,4,0.85,23,618,100,3,0.95,16190556
0,0,1.0,27,625,100,0,1.0,35731827
0,2,1.0,16,625,0,0,1.0,12170615
0,0,1.0,17,625,100,0,1.0,26125308
0,23,1.0,12,625,50,0,1.0,3581161
0,179,1.0,53,626,100,0,1.0,32893018
100,110,0.39,70,630,100,2,0.95,22281290
0,1,1.0,14,625,100,0,1.0,33071525
97,10,0.6900000000000001,38,626,100,6,0.89,11754340
0,0,0.44,17,638,0,0,0.88,32981503
0,7,1.0,14,631,100,0,1.0,28894135
100,395,1.0,36,631,100,5,1.0,26334251
0,1,1.0,14,634,100,0,1.0,34467354
100,2,1.0,33,638,100,1,1.0,20931761
0,0,0.44,20,638,0,0,0.88,6317636
100,30,1.0,15,635,100,1,1.0,6324643
100,308,1.0,67,631,100,2,1.0,25509155
100,4,1.0,30,631,0,3,1.0,16854860
0,31,1.0,62,669,100,0,1.0,28280819
0,0,1.0,13,669,100,0,1.0,32285026
0,15,0.85,57,671,100,0,0.9,33713098
0,423,0.9,58,667,50,0,0.97,32447563
100,8,1.0,19,664,0,2,1.0,15665424
0,0,1.0,7,661,0,0,1.0,34180573
0,633,1.0,28,677,100,0,1.0,16347706
100,3,0.35000000000000003,43,672,100,2,0.62,20455944
80,200,1.0,26,672,100,2,1.0,1109545
0,0,1.0,12,685,0,0,1.0,28497135
0,0,0.8,22,690,0,0,0.95,22014457
0,0,1.0,47,685,0,0,0.79,24140338
0,4,1.0,17,685,0,2,1.0,28388881
0,2,0.9,33,685,100,0,1.0,31996725
0,0,0.8,23,690,0,0,0.95,21999381
0,3,1.0,15,685,0,2,1.0,25979110
100,12,1.0,40,690,100,1,1.0,26751445
0,0,1.0,10,685,0,0,1.0,32010062
0,234,1.0,15,689,100,0,1.0,27816376
0,0,1.0,15,685,0,0,1.0,28940697
0,0,1.0,8,685,0,0,1.0,22260496
96,200,1.0,31,688,100,11,1.0,61303
0,0,0.7000000000000001,47,685,100,0,0.8,34209175
100,2,0.6000000000000001,30,682,100,1,0.78,31586915
100,10,0.8,72,684,100,1,1.0,30771177
0,0,0.8,18,690,0,0,0.95,22080702
0,5,0.8,52,690,100,0,0.95,15072179
67,30,1.0,26,685,100,3,1.0,5003305
0,4,1.0,33,690,100,0,1.0,12061459
0,0,0.8,41,690,0,0,0.95,21912561
0,0,0.8,23,690,0,0,0.95,21881124
0,3,0.8,49,690,33,0,0.95,15537175
0,0,0.8,25,690,0,0,0.95,21924110
0,112,1.0,31,686,100,0,1.0,12495643
0,0,0.8,30,690,0,0,0.95,22013973
0,0,0.8,46,690,0,0,0.95,21963430
0,0,0.8,52,690,0,0,0.95,22062739
98,71,0.7000000000000001,84,685,100,70,0.9,18214758
100,10,1.0,52,690,100,10,1.0,26716480
96,76,0.9,40,696,100,10,1.0,18425966
97,423,0.55,28,693,50,21,0.95,411644
100,423,0.55,40,693,50,1,0.95,1990103
80,425,1.0,47,697,100,1,1.0,24555800
100,3,1.0,32,694,100,1,1.0,24945083
0,1,1.0,45,700,100,0,1.0,13921495
0,3,0.8,6,710,0,0,0.95,9723958
0,0,1.0,8,704,0,0,1.0,28888386
100,112,1.0,29,702,100,1,1.0,12519404
0,0,1.0,21,709,100,0,1.0,29005164
100,147,1.0,38,704,100,1,1.0,20018446
0,108,1.0,21,719,70,0,0.95,31753363
100,4,1.0,45,719,0,1,1.0,28637933
96,11,0.95,38,719,100,10,0.95,27433297
0,4,1.0,42,719,0,0,1.0,30282835
0,0,1.0,6,711,0,0,1.0,18199449
0,2,1.0,23,719,0,0,1.0,31988948
0,15,1.0,18,723,100,0,1.0,32241596
0,0,1.0,7,736,0,0,1.0,22100835
60,4,1.0,16,736,0,2,1.0,28249769
0,0,0.9,55,736,0,0,0.95,34567660
0,0,1.0,40,736,100,0,1.0,26170864
0,0,1.0,24,736,96,0,1.0,35346608
0,53,1.0,18,736,100,0,1.0,31963416
0,0,1.0,33,746,100,0,1.0,26170788
0,96,0.8,24,743,100,0,0.9,26685837
0,0,1.0,27,743,96,0,1.0,35371392
0,15,0.85,25,747,100,1,0.9,13110315
0,0,1.0,48,746,100,0,1.0,26170991
0,7,1.0,37,746,100,0,1.0,28914562
100,423,0.55,50,761,50,5,0.95,5491173
0,12,1.0,32,761,0,0,1.0,23878441
0,112,1.0,25,763,100,0,1.0,21927669
0,47,1.0,13,769,100,0,0.9,12221433
100,200,1.0,47,764,100,2,1.0,882360
0,1,1.0,5,763,100,0,1.0,28563519
98,60,0.85,36,778,100,32,1.0,783027
98,12,0.85,21,776,100,11,0.95,22533876
0,0,1.0,5,776,0,0,0.95,32911681
0,0,0.8,19,773,0,0,0.95,21711838
0,47,1.0,22,809,100,0,0.9,13333235
0,7,1.0,40,805,100,0,1.0,28916812
0,0,1.0,46,807,100,0,1.0,29734580
97,470,1.0,34,801,100,18,1.0,8269096
100,20,0.85,75,810,100,9,1.0,16708498
97,233,0.95,55,813,100,8,0.95,4885090
0,470,1.0,38,813,100,0,1.0,5075494
0,0,0.9,54,815,0,0,0.95,34569206
0,1,1.0,23,815,0,0,0.9,20280462
0,4,1.0,6,828,100,0,1.0,26048092
98,127,0.8,23,823,0,28,0.8,12282789
0,0,0.8,56,822,0,0,0.95,21724318
0,3,0.7000000000000001,9,823,100,0,1.0,20981835
100,20,1.0,32,822,90,4,1.0,13460959
0,0,0.8,36,822,0,0,0.95,21812289
100,5,1.0,16,828,60,1,1.0,25770956
0,0,0.8,24,822,0,0,0.95,21790065
0,15,0.85,30,824,100,0,0.9,33713095
0,0,1.0,47,834,100,0,1.0,26170897
100,11,1.0,44,855,80,8,1.0,5046160
100,4,1.0,59,856,100,4,1.0,21909392
0,41,1.0,27,855,100,0,1.0,30774376
100,8,0.85,37,860,0,8,1.0,15054984
98,33,0.85,60,853,100,11,0.95,27102082
95,13,1.0,33,857,100,12,1.0,21075396
0,0,0.9,9,855,0,0,0.95,32865103
0,0,1.0,9,855,100,0,1.0,31520891
0,59,1.0,10,855,100,0,1.0,25973137
100,131,1.0,27,855,90,6,0.86,2955229
0,0,1.0,2,855,0,0,0.95,34252675
0,7,0.85,27,855,0,0,0.95,24061791
60,2,0.8,30,855,100,1,0.9,24247636
100,1,1.0,45,853,100,1,1.0,33783049
0,0,0.51,24,855,56,0,0.79,33740656
100,7,1.0,37,855,100,4,1.0,17593075
0,0,0.93,17,851,0,0,0.93,26633992
93,187,1.0,19,855,80,3,1.0,22310321
80,6,1.0,22,855,0,1,1.0,21737507
0,98,1.0,23,855,90,0,1.0,8086692
0,0,1.0,32,855,0,0,0.8,20707434
0,3,1.0,13,855,0,0,1.0,16176043
0,147,1.0,20,855,100,0,1.0,34900540
94,10,0.9,65,855,90,10,0.95,24943688
0,0,1.0,40,855,100,0,1.0,19307236
0,0,1.0,27,855,100,0,1.0,35733493
0,8,1.0,16,855,80,0,1.0,32396785
90,339,1.0,45,855,100,4,1.0,14180258
0,1007,1.0,24,860,99,0,1.0,32815358
0,0,1.0,10,855,0,0,1.0,31041460
0,30,1.0,44,868,100,0,1.0,3833892
100,24,0.65,34,868,91,1,0.85,19715801
0,0,1.0,12,868,100,0,0.95,32344491
0,147,1.0,30,861,100,0,1.0,23094371
0,17,0.7000000000000001,10,892,100,0,0.8,28605532
0,1,0.8,24,894,100,0,0.9,33220435
100,3,0.4,25,894,100,2,1.0,17678081
0,1,0.9,22,894,0,0,0.95,28030766
0,0,1.0,1,892,0,0,1.0,25449214
0,0,1.0,15,897,100,0,1.0,29007852
0,17,1.0,11,907,100,0,0.9,15986243
80,112,1.0,33,905,100,1,1.0,12515377
100,47,1.0,18,907,100,1,0.9,16123547
97,2818,1.0,48,906,100,76,0.93,2411099
0,0,1.0,39,903,100,0,1.0,31991953
0,3,1.0,8,920,100,0,0.85,12399883
0,0,0.8,77,920,0,0,0.95,21726248
0,3,0.7000000000000001,11,920,100,0,0.9,12379654
0,0,1.0,14,920,0,0,1.0,29687488
0,0,1.0,44,920,100,0,1.0,26170865
0,423,0.7000000000000001,68,915,50,0,0.95,32583168
0,1,1.0,13,919,100,1,1.0,28782864
0,28,1.0,9,920,0,0,1.0,16258009
0,6,1.0,6,920,100,0,1.0,34368295
90,39,0.6000000000000001,17,920,83,3,0.9,12151177
0,48,1.0,44,920,100,0,1.0,32033428
0,0,1.0,6,920,0,0,1.0,34282308
0,0,1.0,24,920,0,0,1.0,29592982
0,0,1.0,5,920,0,0,1.0,23982434
0,3,1.0,43,919,100,0,1.0,26004337
100,43,1.0,48,919,100,4,1.0,4417066
0,0,1.0,15,919,100,0,1.0,32285092
0,0,1.0,8,920,0,0,1.0,22468696
0,0,0.8,54,920,0,0,0.95,22102784
0,1,1.0,11,920,0,0,1.0,2123324
0,0,0.8,38,920,0,0,0.95,21813310
0,0,1.0,16,920,0,0,1.0,35795199
0,8,0.5,40,919,0,0,1.0,5840257
100,85,1.0,13,914,89,7,1.0,29675636
0,128,1.0,46,926,100,0,1.0,26411149
100,157,1.0,125,923,100,1,1.0,29900060
97,269,1.0,32,926,74,6,1.0,18919438
0,2,1.0,27,931,0,0,1.0,29757078
0,41,1.0,39,940,100,0,1.0,15775641
90,423,0.55,73,940,50,4,0.95,2477174
0,8,1.0,5,947,67,0,1.0,33764649
0,0,1.0,11,948,0,0,1.0,19049711
0,24,1.0,22,957,100,0,1.0,23499029
0,0,1.0,45,953,100,0,1.0,27028305
90,1,0.7000000000000001,167,960,0,8,0.95,30014303
0,0,1.0,16,963,0,0,1.0,36036294
0,0,1.0,11,963,0,0,1.0,35706490
100,263,1.0,101,972,100,8,1.0,27498517
0,1,0.65,17,980,0,0,1.0,19408048
0,15,1.0,22,986,0,0,1.0,30313899
0,0,1.0,72,986,0,0,1.0,26664502
0,35,1.0,16,985,0,0,1.0,8607853
0,0,1.0,15,985,100,0,1.0,32285449
0,0,1.0,3,986,0,0,1.0,19934367
97,12,1.0,58,986,100,6,1.0,17737659
0,47,1.0,14,986,100,0,0.9,16263828
0,0,0.8,88,986,0,0,0.95,21737021
0,64,1.0,28,986,50,1,1.0,13620808
100,22,1.0,37,985,100,5,1.0,29435430
80,24,0.6000000000000001,31,986,91,1,0.9,19694355
85,26,0.7000000000000001,20,986,100,4,0.9,19345877
0,0,1.0,27,986,100,0,1.0,30007146
0,0,0.9,54,986,0,0,0.95,34568852
0,2,0.7000000000000001,4,986,0,0,0.9,35161736
0,12,0.85,156,985,100,0,0.9,32327821
98,65,1.0,102,986,98,17,1.0,19876835
98,778,0.9,23,17,90,321,0.95,1467695
97,778,0.9,22,17,90,290,0.95,155114
96,125,1.0,17,17,94,29,1.0,33082529
96,482,1.0,11,14,98,180,1.0,24678476
97,271,0.73,10,14,100,125,0.9,11890726
98,86,1.0,5,18,100,42,1.0,26640291
95,125,1.0,17,18,94,44,1.0,32241784
97,482,1.0,9,14,98,130,1.0,24717072
94,278,0.7000000000000001,11,14,86,179,0.85,5927141
95,584,1.0,17,18,100,65,1.0,25479823
93,52,1.0,11,14,100,49,0.89,15148207
95,65,1.0,17,16,100,16,0.85,20072471
94,440,0.9,18,18,100,68,0.95,20713487
95,372,0.8,15,14,100,204,0.91,11817519
93,203,0.85,14,16,97,139,0.97,16442884
94,214,1.0,27,18,98,39,1.0,29365417
88,190,0.92,21,14,93,40,0.95,20031300
96,49,0.9,36,17,100,48,0.9,21852326
96,760,0.85,20,17,100,114,0.9,13845687
93,102,1.0,10,17,95,80,1.0,26537315
81,50,0.8,15,17,95,44,0.9,25970779
94,154,0.75,8,14,100,43,0.95,6029624
95,11,0.8,12,14,100,11,1.0,32843880
95,372,0.8300000000000001,13,14,100,153,0.91,12389842
95,25,0.85,22,17,100,23,0.9,30396031
88,15,0.8,7,18,100,12,0.95,32821491
97,234,1.0,22,16,94,46,1.0,21781241
96,440,0.9,22,17,100,70,0.95,20539742
88,142,0.85,7,17,100,14,0.9,24809372
100,0,0.8,13,16,100,4,0.9,32010469
99,83,1.0,28,17,100,75,0.96,21631200
96,440,0.9,18,17,100,82,0.95,20538949
91,50,1.0,6,18,100,24,1.0,33224398
98,59,1.0,14,16,90,57,0.9,23669415
95,234,1.0,19,17,94,43,1.0,21782641
96,1345,0.93,29,22,100,54,1.0,30552599
94,234,1.0,31,16,94,72,0.9,21780488
94,42,0.8,6,14,100,41,0.9,26737652
98,248,0.9,27,16,100,75,0.95,13877748
96,34,0.9,22,17,100,15,0.95,29537563
93,92,0.7000000000000001,1,16,100,77,0.9,3624514
98,248,0.9,22,16,100,59,0.95,13877274
91,96,0.85,30,14,90,63,0.9,386374
98,88,0.8,26,18,100,42,0.9,18562070
99,34,0.9,31,17,100,19,0.95,32071565
80,1,1.0,13,17,100,1,1.0,35469666
97,838,0.94,13,16,100,14,0.95,20008382
91,214,1.0,24,18,98,20,1.0,30289442
100,65,0.9,16,14,100,1,0.9,34039237
96,50,1.0,6,17,100,24,1.0,31955761
92,236,0.95,38,18,100,59,0.95,18141861
93,49,0.9,5,17,100,46,0.9,17683443
94,34,0.87,13,16,100,34,0.95,24163394
87,50,0.9,15,14,95,3,0.95,34064487
87,3,0.7000000000000001,13,16,100,3,0.8,35043662
96,482,1.0,7,14,98,19,1.0,32739609
92,36,1.0,29,17,100,13,1.0,28282047
96,18,0.7000000000000001,8,16,100,18,0.9,18549547
96,57,0.7000000000000001,8,17,100,16,0.9,31516391
100,5,1.0,7,14,0,2,1.0,24736670
82,234,1.0,11,16,94,11,1.0,31264106
91,67,0.9,14,14,100,13,1.0,31546478
85,200,0.9,11,17,100,11,0.9,32871873
100,16,0.85,7,16,100,3,0.9,34014026
90,2,0.9,5,17,75,2,1.0,34750378
89,94,0.88,13,17,100,19,0.91,28074863
86,10,0.78,7,17,60,7,0.85,28011126
100,3,0.9,11,14,100,3,0.95,34719666
86,39,0.8,11,14,100,35,0.86,18215851
99,22,1.0,14,17,100,20,1.0,29261270
100,7,0.62,13,17,100,4,0.85,33943335
93,440,0.9,18,17,100,14,0.95,21290485
95,107,0.6000000000000001,7,18,90,21,0.9,30066145
100,2,0.6000000000000001,4,14,100,1,0.8,33882081
94,248,0.9,19,16,100,18,0.95,19115965
100,2,0.51,10,17,0,1,0.79,35844563
89,35,0.84,12,14,100,26,1.0,24174639
94,49,0.7000000000000001,13,16,100,17,0.9,25667650
100,95,0.8,11,17,100,2,0.85,24647453
99,149,1.0,59,17,96,30,1.0,24224994
95,4,1.0,10,17,50,4,1.0,22922473
100,7,0.62,23,17,100,3,0.85,33779602
96,94,0.88,13,17,100,18,0.9,23428105
87,11,0.9,13,16,100,11,0.95,32240311
97,78,0.7000000000000001,11,14,90,19,0.9,21437589
100,9,1.0,2,17,100,3,0.79,19277851
97,26,0.85,6,18,100,24,0.9,26596280
92,51,0.6900000000000001,14,14,80,30,0.89,12851817
0,0,0.55,1,14,0,0,0.8,36043180
80,22,1.0,14,16,100,2,1.0,33674607
80,380,0.85,26,16,100,3,0.95,30211529
96,80,0.7000000000000001,3,17,100,31,0.9,18413229
96,49,0.9,9,14,100,16,0.9,27635143
100,1,0.85,8,20,70,1,0.89,33197185
90,78,0.9,24,18,91,26,1.0,20285668
96,37,0.93,35,16,100,31,0.97,26532511
95,29,0.9,7,16,100,11,0.92,20711455
100,57,1.0,6,18,100,10,1.0,23210341
0,0,0.8200000000000001,11,17,0,0,0.86,35913690
91,83,0.88,22,14,100,34,0.91,17928720
93,23,0.88,8,14,100,3,0.92,33170632
93,39,0.72,20,14,100,20,0.9,22300533
95,21,0.9,10,17,0,4,0.9,22973510
82,1845,1.0,16,17,99,9,1.0,26782340
93,49,0.71,13,14,100,28,0.9,20132578
0,2208,1.0,25,18,100,0,1.0,35714405
93,18,0.9,14,14,0,18,1.0,15606308
94,23,0.9,12,16,100,20,0.92,32367616
96,78,0.7000000000000001,12,14,90,57,0.9,22160669
93,80,0.5,3,17,100,28,0.8,17925889
98,31,1.0,10,18,0,25,1.0,1718505
96,68,0.8,12,17,60,68,0.9,20788668
95,317,1.0,23,16,100,12,1.0,34044720
93,317,1.0,40,16,100,131,1.0,24820220
93,317,1.0,27,17,100,67,1.0,30508305
99,248,0.9,23,16,100,96,0.95,13524467
99,50,1.0,16,16,100,50,1.0,28833559
97,1342,1.0,41,26,100,52,1.0,11580930
95,1342,1.0,44,26,100,49,1.0,11443399
86,542,0.95,17,29,100,17,0.98,29900786
96,206,0.75,28,25,100,18,0.95,30702408
91,35,0.8,12,28,100,35,0.85,20516956
99,16,0.8,28,29,100,15,0.95,5839036
95,23,0.88,13,28,100,22,0.92,30470246
0,0,1.0,18,25,0,0,1.0,21607057
93,44,0.9,4,25,100,3,0.95,20817568
90,11,1.0,19,26,100,4,1.0,33495072
100,1,0.8,9,26,100,1,1.0,34855981
88,8,1.0,15,25,100,8,1.0,33641665
88,542,0.95,18,25,100,8,0.98,32356711
100,9,0.85,9,28,100,7,0.9,34332558
94,17,0.94,11,29,100,17,0.97,31915780
92,32,0.7000000000000001,4,38,80,20,0.9,19750063
96,57,0.8,17,38,100,37,0.89,23669830
100,6,0.64,5,36,50,1,0.87,20229773
100,93,0.78,42,37,95,1,0.85,26640479
100,3,0.8,47,38,100,1,0.9,33376730
96,161,1.0,67,36,100,43,1.0,29736057
0,0,0.62,12,38,100,0,0.84,31381942
0,70,0.4,13,38,100,0,0.79,35868812
94,129,0.84,26,38,100,10,0.89,31318243
98,161,1.0,61,36,100,33,1.0,29683836
100,1,0.8,10,38,100,1,0.9,34773298
0,15,1.0,18,38,90,0,1.0,33172200
0,3,0.8,47,38,100,0,0.9,33376631
91,9,0.8,5,38,100,9,0.9,28687568
98,33,1.0,45,38,100,20,0.9,30795481
100,143,0.65,13,36,100,18,0.85,18293380
91,7,0.62,12,45,100,7,0.85,31515017
100,1,1.0,8,45,100,1,1.0,34544338
